dependency,head_number,Plausibility,sentence_pair,Sentence,Critical_Analysis,SUBTLWF,LgSUBTLWF,PMI_crit,Cosine_crit,Attention_Strength,Lure_Analysis,Lure_SUBTLWF,Lure_LgSUBTLWF,PMI_lure,Cosine_lure,Lure_attention_strength,baseline_attn,Baseline attn: From girl to initial 'the'
pobj,10_17,Implausible,47,The show played until the season's very unexpected glass.,glass,60.71,3.491,-2.4901462,0.19430026,0.331,,,,,,,,
pobj,10_17,Implausible,48,The lady walked with her daughter's very small duration.,duration,1.59,1.914,-2.2164941,0.22744371,0.2653,,,,,,,,
pobj,10_17,Implausible,49,The girl laughed unlike the class's very strict color.,color,39.43,3.304,-3.3446876,0.2107295,0.2114,,,,,,,,
pobj,10_17,Implausible,50,The boy played against the field's well known taste.,taste,51.31,3.418,-3.2348816,0.16055714,0.2613,,,,,,,,
pobj,3_11,Plausible,1,The waves crash against the coast's strongly built dock.,dock,9.75,2.697,-4.6071486,0.12880738,0.0953,,,,,,,,
pobj,3_11,Plausible,2,The plane arrived in the country's newly established capital.,capital,12.71,2.812,-1.2396049,0.3433008,0.1097,,,,,,,,
pobj,3_11,Plausible,3,The dog ran towards the park's very large monument.,monument,2.29,2.072,-3.314533,0.24601834,0.1502,,,,,,,,
pobj,3_11,Plausible,4,The child walked across the city's recently made streets.,streets,31.59,3.207,1.3371267,0.35527343,0.1194,,,,,,,,
pobj,3_11,Plausible,5,The cat went up the tree's slowly moving branches.,branches,3.33,2.233,-1.2585323,0.27059528,0.1017,,,,,,,,
pobj,3_11,Plausible,6,The birds fly over the mountain's rapidly moving stream.,stream,8.04,2.614,-1.6200492,0.24656807,0.2335,,,,,,,,
pobj,3_11,Plausible,7,The boat went around the island's very dangerous coast.,coast,26.69,3.134,1.36697146,0.26751474,0.1964,,,,,,,,
pobj,3_11,Plausible,8,The runner went down the mountain's newly made path.,path,24.55,3.098,1.55313367,0.35745105,0.1364,,,,,,,,
pobj,3_11,Plausible,9,The group rode along the city's greatly improved road.,road,111.94,3.757,1.74402314,0.30767176,0.1654,,,,,,,,
pobj,3_11,Plausible,10,The man rode through the valley's very beautiful field.,field,70.2,3.554,-1.1608813,0.19124308,0.2432,,,,,,,,
pobj,3_11,Plausible,11,The car drove past the store's very large windows.,windows,23.33,3.076,-3.1618916,0.15058991,0.123,,,,,,,,
pobj,3_11,Plausible,12,The bell rang at the school's very busy entrance.,entrance,15.69,2.904,0.17625403,0.2852456,0.0953,,,,,,,,
pobj,3_11,Plausible,13,The woman trained amid the crowd's very loud noise.,noise,34.88,3.25,-1.1349049,0.25735778,0.1768,,,,,,,,
pobj,3_11,Plausible,14,The actor walked on the home's very dark path.,path,24.55,3.098,-1.9311646,0.22938219,0.1917,,,,,,,,
pobj,3_11,Plausible,15,The money was beneath the house's quickly made floor.,floor,100.63,3.71,4.37030506,0.44336063,0.1016,,,,,,,,
pobj,3_11,Plausible,16,He made dinner with the family's very good bread.,bread,28.33,3.16,-1.3766897,0.13446902,0.0654,,,,,,,,
pobj,3_11,Plausible,17,The singer stood preceding the concert's extremely slow introduction.,introduction,4.27,2.34,-0.7197513,0.2833326,0.1158,,,,,,,,
pobj,3_11,Plausible,18,The baby cried during the flight's very gentle landing.,landing,16.04,2.913,0.8670094,0.24910066,0.0652,,,,,,,,
pobj,3_11,Plausible,19,The man wrote near the hotel's very loud restaurant.,restaurant,46.53,3.376,-1.5303665,0.24138832,0.1385,,,,,,,,
pobj,3_11,Plausible,20,The car stopped pending the storm's rapidly approaching start.,start,340.1,4.239,-4.0400208,0.18486008,0.0529,,,,,,,,
pobj,3_11,Plausible,21,The man stood on a stream's very smooth rock.,rock,86.16,3.643,-2.5635979,0.1654005,0.0929,,,,,,,,
pobj,3_11,Plausible,22,The woman rode alongside the park's gradually turning path.,path,24.55,3.098,-3.3377776,0.23797213,0.0941,,,,,,,,
pobj,3_11,Plausible,23,The cat lies beside the woman's newly bought table.,table,105.63,3.731,-0.1203202,0.26493266,0.1454,,,,,,,,
pobj,3_11,Plausible,24,The fish were under the ocean's slowly moving waves.,waves,13.22,2.829,-2.4409348,0.19288367,0.1364,,,,,,,,
pobj,3_11,Plausible,25,The students played before the festival's very last concert.,concert,17.55,2.952,-1.2143384,0.21778747,0.2542,,,,,,,,
pobj,3_11,Plausible,26,The sun set beyond the farm's very green hills.,hills,20.14,3.012,0.53756676,0.30125782,0.1338,,,,,,,,
pobj,3_11,Plausible,27,The girl went onto the stage's very tall platform.,platform,6.14,2.497,-0.2264284,0.3045469,0.1226,,,,,,,,
pobj,3_11,Plausible,28,The family went to the city's newly designed museum.,museum,18.47,2.974,-3.0735252,0.243232,0.1018,,,,,,,,
pobj,3_11,Plausible,29,The lady fell by the market's very busy stands.,stands,21.43,3.039,-2.7189925,0.18595016,0.0738,,,,,,,,
pobj,3_11,Plausible,30,The lights reflect upon the pool's very still surface.,surface,18.24,2.969,0.20822661,0.25110978,0.0933,,,,,,,,
pobj,3_11,Plausible,31,The store is within the city's very expensive locale.,locale,0.31,1.23,-0.3800494,0.28244054,0.1513,,,,,,,,
pobj,3_11,Plausible,32,The ant went under the bush's very tiny leaf.,leaf,5.2,2.425,-1.3197667,0.13154873,0.0924,,,,,,,,
pobj,3_11,Plausible,33,The king spoke regarding the year's very long war.,war,174.75,3.95,-1.9983502,0.22443105,0.0874,,,,,,,,
pobj,3_11,Plausible,34,The children played outside the school's very small hall.,hall,51.94,3.423,0.53058288,0.30827922,0.2227,,,,,,,,
pobj,3_11,Plausible,35,The book was inside the bag's badly torn pocket.,pocket,35.71,3.26,0.09948258,0.32530954,0.1261,,,,,,,,
pobj,3_11,Plausible,36,The man sat opposite the building's very bright entrance.,entrance,15.69,2.904,1.14161295,0.31529438,0.1434,,,,,,,,
pobj,3_11,Plausible,37,The lady went to the park's most dangerous area.,area,74.92,3.582,-3.194746,0.21996304,0.105,,,,,,,,
pobj,3_11,Plausible,38,The cat fell off the kitchen's very high table.,table,105.63,3.731,0.19123363,0.25265077,0.1264,,,,,,,,
pobj,3_11,Plausible,39,The coach smiled following the girl's perfectly executed trick.,trick,47.27,3.382,-3.4121279,0.13857232,0.0668,,,,,,,,
pobj,3_11,Plausible,40,The shop is near the city's very tall monument.,monument,2.29,2.072,1.09920213,0.4042991,0.0623,,,,,,,,
pobj,3_11,Plausible,41,The guard worked despite the event's last minute delay.,delay,11.02,2.751,-0.463807,0.32122496,0.0929,,,,,,,,
pobj,3_11,Plausible,42,The store closed amid the war's highly fatal peak.,peak,5.94,2.483,-1.5804772,0.23029228,0.1583,,,,,,,,
pobj,3_11,Plausible,43,The passengers sat in the plane's newly designed cabin.,cabin,19.65,3.001,-2.7025731,0.13158558,0.1078,,,,,,,,
pobj,3_11,Plausible,44,The band played after the student's well delivered speech.,speech,38.04,3.288,-0.7236453,0.27491882,0.0837,,,,,,,,
pobj,3_11,Plausible,45,The men travel via the mountain's very dangerous path.,path,24.55,3.098,-0.2223682,0.346075,0.1641,,,,,,,,
pobj,3_11,Plausible,46,The man left after the week's most difficult interview.,interview,29.51,3.178,-2.3393414,0.2101283,0.139,,,,,,,,
pobj,3_11,Plausible,47,The show played until the season's very unexpected ending.,ending,15.92,2.91,-0.4511157,0.305529,0.1166,,,,,,,,
pobj,3_11,Plausible,48,The lady walked with her daughter's very small dog.,dog,192.84,3.993,-0.5532881,0.23347004,0.0903,,,,,,,,
pobj,3_11,Plausible,49,The girl laughed unlike the class's very strict teacher.,teacher,55.73,3.454,-3.4479398,0.1625722,0.1124,,,,,,,,
pobj,3_11,Plausible,50,The boy played against the field's well known rival.,rival,3.78,2.288,2.83758223,0.42782855,0.2267,,,,,,,,
pobj,3_11,Implausible,1,The waves crash against the coast's strongly built beginning.,beginning,63.12,3.508,-1.7381533,0.22254178,0.0446,,,,,,,,
pobj,3_11,Implausible,2,The plane arrived in the country's newly established intelligence.,intelligence,19.27,2.993,-2.4726825,0.16259116,0.0789,,,,,,,,
pobj,3_11,Implausible,3,The dog ran towards the park's very large grammar.,grammar,2.39,2.09,-5.6065788,0.14582664,0.0387,,,,,,,,
pobj,3_11,Implausible,4,The child walked across the city's recently made absence.,absence,6.31,2.509,-4.1300069,0.2489564,0.0411,,,,,,,,
pobj,3_11,Implausible,5,The cat went up the tree's slowly moving simplicity.,simplicity,1.35,1.845,-4.4676514,0.15859778,0.0357,,,,,,,,
pobj,3_11,Implausible,6,The birds fly over the mountain's rapidly moving gravity.,gravity,6.88,2.546,-3.2068124,0.194038,0.115,,,,,,,,
pobj,3_11,Implausible,7,The boat went around the island's very dangerous ray.,ray,97.37,3.696,-3.6334369,0.1031473,0.098,,,,,,,,
pobj,3_11,Implausible,8,The runner went down the mountain's newly made laugh.,laugh,62.86,3.506,-0.5802695,0.20890816,0.0139,,,,,,,,
pobj,3_11,Implausible,9,The group rode along the city's greatly improved fact.,fact,172.57,3.945,-3.5885912,0.2547771,0.035,,,,,,,,
pobj,3_11,Implausible,10,The man rode through the valley's very beautiful priority.,priority,10.18,2.716,-1.5974314,0.25007632,0.0691,,,,,,,,
pobj,3_11,Implausible,11,The car drove past the store's very large silence.,silence,25.37,3.112,-0.7817606,0.33832252,0.102,,,,,,,,
pobj,3_11,Implausible,12,The bell rang at the school's very busy darkness.,darkness,17.49,2.951,-2.6025812,0.23850596,0.0461,,,,,,,,
pobj,3_11,Implausible,13,The woman trained amid the crowd's very loud gap.,gap,4.27,2.34,-1.7560688,0.24246381,0.0987,,,,,,,,
pobj,3_11,Implausible,14,The actor walked on the home's very dark width.,width,0.69,1.556,-5.9327016,0.18299809,0.0958,,,,,,,,
pobj,3_11,Implausible,15,The money was beneath the house's quickly made verb.,verb,1.06,1.74,-3.3023169,0.19044232,0.0218,,,,,,,,
pobj,3_11,Implausible,16,He made dinner with the family's very good scope.,scope,5.61,2.458,-1.4666918,0.23314412,0.0419,,,,,,,,
pobj,3_11,Implausible,17,The singer stood preceding the concert's extremely slow color.,color,39.43,3.304,-3.3223729,0.15847005,0.0427,,,,,,,,
pobj,3_11,Implausible,18,The baby cried during the flight's very gentle field.,field,70.2,3.554,-1.6363662,0.18287465,0.0782,,,,,,,,
pobj,3_11,Implausible,19,The man wrote near the hotel's very loud conscience.,conscience,13.9,2.851,-6.6714363,0.08046177,0.0401,,,,,,,,
pobj,3_11,Implausible,20,The car stopped pending the storm's rapidly approaching mountains.,mountains,18.65,2.979,-7.7846901,0.108328745,0.0328,,,,,,,,
pobj,3_11,Implausible,21,The man stood on a stream's very smooth relation.,relation,4.12,2.324,-1.913294,0.33986095,0.0804,,,,,,,,
pobj,3_11,Implausible,22,The woman rode alongside the park's gradually turning music.,music,151.65,3.889,-2.3423993,0.19805172,0.0478,,,,,,,,
pobj,3_11,Implausible,23,The cat lies beside the woman's newly bought absence.,absence,6.31,2.509,-4.8797874,0.23868881,0.0681,,,,,,,,
pobj,3_11,Implausible,24,The fish were under the ocean's slowly moving curiosity.,curiosity,8.53,2.639,-4.721339,0.1141459,0.0892,,,,,,,,
pobj,3_11,Implausible,25,The students played before the festival's very last pattern.,pattern,14.47,2.869,-3.557616,0.16993761,0.0574,,,,,,,,
pobj,3_11,Implausible,26,The sun set beyond the farm's very green wonder.,wonder,116.98,3.776,-0.8592042,0.36032757,0.0683,,,,,,,,
pobj,3_11,Implausible,27,The girl went onto the stage's very tall thoughts.,thoughts,33.39,3.232,-3.4520842,0.16274175,0.059,,,,,,,,
pobj,3_11,Implausible,28,The family went to the city's newly designed joy.,joy,28.55,3.163,-3.0911529,0.13142347,0.0884,,,,,,,,
pobj,3_11,Implausible,29,The lady fell by the market's very busy pain.,pain,97.94,3.699,-1.6861403,0.17264618,0.0576,,,,,,,,
pobj,3_11,Implausible,30,The lights reflect upon the pool's very still size.,size,46.14,3.372,-3.0321105,0.23189378,0.0759,,,,,,,,
pobj,3_11,Implausible,31,The store is within the city's very expensive breath.,breath,44.92,3.36,-1.9130226,0.16366486,0.0712,,,,,,,,
pobj,3_11,Implausible,32,The ant went under the bush's very tiny sound.,sound,143.39,3.864,-4.4024371,0.13476194,0.0782,,,,,,,,
pobj,3_11,Implausible,33,The king spoke regarding the year's very long liquid.,liquid,7.75,2.598,-4.0546918,0.16305679,0.0477,,,,,,,,
pobj,3_11,Implausible,34,The children played outside the school's very small relation.,relation,4.12,2.324,-1.1855252,0.31851804,0.1299,,,,,,,,
pobj,3_11,Implausible,35,The book was inside the bag's badly torn stretch.,stretch,14.67,2.874,-1.5921569,0.30391568,0.1126,,,,,,,,
pobj,3_11,Implausible,36,The man sat opposite the building's very bright presence.,presence,20.86,3.027,-2.294006,0.2622278,0.0894,,,,,,,,
pobj,3_11,Implausible,37,The lady went to the park's most dangerous glory.,glory,21.49,3.04,-1.6163326,0.23564784,0.1515,,,,,,,,
pobj,3_11,Implausible,38,The cat fell off the kitchen's very high size.,size,46.14,3.372,-3.5122849,0.15810254,0.0461,,,,,,,,
pobj,3_11,Implausible,39,The coach smiled following the girl's perfectly executed rock.,rock,86.16,3.643,-3.4430033,0.1810789,0.0557,,,,,,,,
pobj,3_11,Implausible,40,The shop is near the city's very tall death.,death,216.69,4.043,-0.2578321,0.28928915,0.0408,,,,,,,,
pobj,3_11,Implausible,41,The guard worked despite the event's last minute entity.,entity,1.69,1.94,-2.4224966,0.18376671,0.1063,,,,,,,,
pobj,3_11,Implausible,42,The store closed amid the war's highly fatal voice.,voice,86.16,3.643,-1.879945,0.24129689,0.0818,,,,,,,,
pobj,3_11,Implausible,43,The passengers settled in the plane's newly constructed precision.,precision,2.94,2.179,-3.7120949,0.18405887,0.0643,,,,,,,,
pobj,3_11,Implausible,44,The band played after the student's well delivered bread.,bread,28.33,3.16,-2.0323866,0.19989714,0.0281,,,,,,,,
pobj,3_11,Implausible,45,The men travel via the mountain's very dangerous ending.,ending,15.92,2.91,-1.9581705,0.2331734,0.0455,,,,,,,,
pobj,3_11,Implausible,46,The man left after the week's most difficult foot.,foot,64.92,3.52,-1.6197376,0.2893034,0.0601,,,,,,,,
pobj,3_11,Implausible,47,The show played until the season's very unexpected glass.,glass,60.71,3.491,-2.4901462,0.19430026,0.0876,,,,,,,,
pobj,3_11,Implausible,48,The lady walked with her daughter's very small duration.,duration,1.59,1.914,-2.2164941,0.22744371,0.0389,,,,,,,,
pobj,3_11,Implausible,49,The girl laughed unlike the class's very strict color.,color,39.43,3.304,-3.3446876,0.2107295,0.0848,,,,,,,,
pobj,3_11,Implausible,50,The boy played against the field's well known taste.,taste,51.31,3.418,-3.2348816,0.16055714,0.1402,,,,,,,,
pobj,6_3,Plausible,1,The waves crash against the coast's strongly built dock.,dock,9.75,2.697,-4.6071486,0.12880738,0.1107,,,,,,,,
pobj,6_3,Plausible,2,The plane arrived in the country's newly established capital.,capital,12.71,2.812,-1.2396049,0.3433008,0.3896,,,,,,,,
pobj,6_3,Plausible,3,The dog ran towards the park's very large monument.,monument,2.29,2.072,-3.314533,0.24601834,0.2061,,,,,,,,
pobj,6_3,Plausible,4,The child walked across the city's recently made streets.,streets,31.59,3.207,1.3371267,0.35527343,0.3989,,,,,,,,
pobj,6_3,Plausible,5,The cat went up the tree's slowly moving branches.,branches,3.33,2.233,-1.2585323,0.27059528,0.1721,,,,,,,,
pobj,6_3,Plausible,6,The birds fly over the mountain's rapidly moving stream.,stream,8.04,2.614,-1.6200492,0.24656807,0.1428,,,,,,,,
pobj,6_3,Plausible,7,The boat went around the island's very dangerous coast.,coast,26.69,3.134,1.36697146,0.26751474,0.1205,,,,,,,,
pobj,6_3,Plausible,8,The runner went down the mountain's newly made path.,path,24.55,3.098,1.55313367,0.35745105,0.0896,,,,,,,,
pobj,6_3,Plausible,9,The group rode along the city's greatly improved road.,road,111.94,3.757,1.74402314,0.30767176,0.1076,,,,,,,,
pobj,6_3,Plausible,10,The man rode through the valley's very beautiful field.,field,70.2,3.554,-1.1608813,0.19124308,0.2461,,,,,,,,
pobj,6_3,Plausible,11,The car drove past the store's very large windows.,windows,23.33,3.076,-3.1618916,0.15058991,0.3892,,,,,,,,
pobj,6_3,Plausible,12,The bell rang at the school's very busy entrance.,entrance,15.69,2.904,0.17625403,0.2852456,0.1401,,,,,,,,
pobj,6_3,Plausible,13,The woman trained amid the crowd's very loud noise.,noise,34.88,3.25,-1.1349049,0.25735778,0.1987,,,,,,,,
pobj,6_3,Plausible,14,The actor walked on the home's very dark path.,path,24.55,3.098,-1.9311646,0.22938219,0.2519,,,,,,,,
pobj,6_3,Plausible,15,The money was beneath the house's quickly made floor.,floor,100.63,3.71,4.37030506,0.44336063,0.4737,,,,,,,,
pobj,6_3,Plausible,16,He made dinner with the family's very good bread.,bread,28.33,3.16,-1.3766897,0.13446902,0.0996,,,,,,,,
pobj,6_3,Plausible,17,The singer stood preceding the concert's extremely slow introduction.,introduction,4.27,2.34,-0.7197513,0.2833326,0.0102,,,,,,,,
pobj,6_3,Plausible,18,The baby cried during the flight's very gentle landing.,landing,16.04,2.913,0.8670094,0.24910066,0.0455,,,,,,,,
pobj,6_3,Plausible,19,The man wrote near the hotel's very loud restaurant.,restaurant,46.53,3.376,-1.5303665,0.24138832,0.1015,,,,,,,,
pobj,6_3,Plausible,20,The car stopped pending the storm's rapidly approaching start.,start,340.1,4.239,-4.0400208,0.18486008,0.021,,,,,,,,
pobj,6_3,Plausible,21,The man stood on a stream's very smooth rock.,rock,86.16,3.643,-2.5635979,0.1654005,0.3331,,,,,,,,
pobj,6_3,Plausible,22,The woman rode alongside the park's gradually turning path.,path,24.55,3.098,-3.3377776,0.23797213,0.1015,,,,,,,,
pobj,6_3,Plausible,23,The cat lies beside the woman's newly bought table.,table,105.63,3.731,-0.1203202,0.26493266,0.3107,,,,,,,,
pobj,6_3,Plausible,24,The fish were under the ocean's slowly moving waves.,waves,13.22,2.829,-2.4409348,0.19288367,0.3298,,,,,,,,
pobj,6_3,Plausible,25,The students played before the festival's very last concert.,concert,17.55,2.952,-1.2143384,0.21778747,0.1921,,,,,,,,
pobj,6_3,Plausible,26,The sun set beyond the farm's very green hills.,hills,20.14,3.012,0.53756676,0.30125782,0.5003,,,,,,,,
pobj,6_3,Plausible,27,The girl went onto the stage's very tall platform.,platform,6.14,2.497,-0.2264284,0.3045469,0.2274,,,,,,,,
pobj,6_3,Plausible,28,The family went to the city's newly designed museum.,museum,18.47,2.974,-3.0735252,0.243232,0.1225,,,,,,,,
pobj,6_3,Plausible,29,The lady fell by the market's very busy stands.,stands,21.43,3.039,-2.7189925,0.18595016,0.3623,,,,,,,,
pobj,6_3,Plausible,30,The lights reflect upon the pool's very still surface.,surface,18.24,2.969,0.20822661,0.25110978,0.5568,,,,,,,,
pobj,6_3,Plausible,31,The store is within the city's very expensive locale.,locale,0.31,1.23,-0.3800494,0.28244054,0.1645,,,,,,,,
pobj,6_3,Plausible,32,The ant went under the bush's very tiny leaf.,leaf,5.2,2.425,-1.3197667,0.13154873,0.1718,,,,,,,,
pobj,6_3,Plausible,33,The king spoke regarding the year's very long war.,war,174.75,3.95,-1.9983502,0.22443105,0.0438,,,,,,,,
pobj,6_3,Plausible,34,The children played outside the school's very small hall.,hall,51.94,3.423,0.53058288,0.30827922,0.1865,,,,,,,,
