comparison_num,dependency,head_number,Plausibility,sentence_pair,Sentence,Critical_Analysis,SUBTLWF,LgSUBTLWF,PMI_crit,Cosine_crit,Attention_Strength,Lure_Analysis,Lure_SUBTLWF,Lure_LgSUBTLWF,PMI_lure,Cosine_lure,Lure_attention_strength,baseline_attn,Baseline attn is from the lure word 'girl' to 'the' (first instance)
,pobj,4_0,Implausible,7,The boat went around the island's very dangerous ray.,ray,97.37,3.696,-3.633436918,0.1031473,0.1294,,,,,,,,
,pobj,4_0,Implausible,8,The runner went down the mountain's newly made laugh.,laugh,62.86,3.506,-0.580269516,0.20890816,0.196,,,,,,,,
,pobj,4_0,Implausible,9,The group rode along the city's greatly improved fact.,fact,172.57,3.945,-3.588591218,0.2547771,0.233,,,,,,,,
,pobj,4_0,Implausible,10,The man rode through the valley's very beautiful priority.,priority,10.18,2.716,-1.597431436,0.25007632,0.5952,,,,,,,,
,pobj,4_0,Implausible,11,The car drove past the store's very large silence.,silence,25.37,3.112,-0.781760603,0.33832252,0.5516,,,,,,,,
,pobj,4_0,Implausible,12,The bell rang at the school's very busy darkness.,darkness,17.49,2.951,-2.602581203,0.23850596,0.6686,,,,,,,,
,pobj,4_0,Implausible,13,The woman trained amid the crowd's very loud gap.,gap,4.27,2.34,-1.756068766,0.24246381,0.0667,,,,,,,,
,pobj,4_0,Implausible,14,The actor walked on the home's very dark width.,width,0.69,1.556,-5.932701588,0.18299809,0.3193,,,,,,,,
,pobj,4_0,Implausible,15,The money was beneath the house's quickly made verb.,verb,1.06,1.74,-3.302316904,0.19044232,0.015,,,,,,,,
,pobj,4_0,Implausible,16,He made dinner with the family's very good scope.,scope,5.61,2.458,-1.466691792,0.23314412,0.331,,,,,,,,
,pobj,4_0,Implausible,17,The singer stood preceding the concert's extremely slow color.,color,39.43,3.304,-3.322372913,0.15847005,0.1394,,,,,,,,
,pobj,4_0,Implausible,18,The baby cried during the flight's very gentle field.,field,70.2,3.554,-1.636366189,0.18287465,0.3273,,,,,,,,
,pobj,4_0,Implausible,19,The man wrote near the hotel's very loud conscience.,conscience,13.9,2.851,-6.67143631,0.08046177,0.1191,,,,,,,,
,pobj,4_0,Implausible,20,The car stopped pending the storm's rapidly approaching mountains.,mountains,18.65,2.979,-7.784690142,0.108328745,0.0267,,,,,,,,
,pobj,4_0,Implausible,21,The man stood on a stream's very smooth relation.,relation,4.12,2.324,-1.913293958,0.33986095,0.3301,,,,,,,,
,pobj,4_0,Implausible,22,The woman rode alongside the park's gradually turning music.,music,151.65,3.889,-2.342399299,0.19805172,0.2487,,,,,,,,
,pobj,4_0,Implausible,23,The cat lies beside the woman's newly bought absence.,absence,6.31,2.509,-4.879787445,0.23868881,0.1661,,,,,,,,
,pobj,4_0,Implausible,24,The fish were under the ocean's slowly moving curiosity.,curiosity,8.53,2.639,-4.721338987,0.1141459,0.693,,,,,,,,
,pobj,4_0,Implausible,25,The students played before the festival's very last pattern.,pattern,14.47,2.869,-3.557615995,0.16993761,0.0956,,,,,,,,
,pobj,4_0,Implausible,26,The sun set beyond the farm's very green wonder.,wonder,116.98,3.776,-0.859204233,0.36032757,0.3827,,,,,,,,
,pobj,4_0,Implausible,27,The girl went onto the stage's very tall thoughts.,thoughts,33.39,3.232,-3.452084184,0.16274175,0.4373,,,,,,,,
,pobj,4_0,Implausible,28,The family went to the city's newly designed joy.,joy,28.55,3.163,-3.091152906,0.13142347,0.5607,,,,,,,,
,pobj,4_0,Implausible,29,The lady fell by the market's very busy pain.,pain,97.94,3.699,-1.686140321,0.17264618,0.6047,,,,,,,,
,pobj,4_0,Implausible,30,The lights reflect upon the pool's very still size.,size,46.14,3.372,-3.032110453,0.23189378,0.3292,,,,,,,,
,pobj,4_0,Implausible,31,The store is within the city's very expensive breath.,breath,44.92,3.36,-1.913022593,0.16366486,0.5182,,,,,,,,
,pobj,4_0,Implausible,32,The ant went under the bush's very tiny sound.,sound,143.39,3.864,-4.402437091,0.13476194,0.5068,,,,,,,,
,pobj,4_0,Implausible,33,The king spoke regarding the year's very long liquid.,liquid,7.75,2.598,-4.054691792,0.16305679,0.2193,,,,,,,,
,pobj,4_0,Implausible,34,The children played outside the school's very small relation.,relation,4.12,2.324,-1.185525179,0.31851804,0.3633,,,,,,,,
,pobj,4_0,Implausible,35,The book was inside the bag's badly torn stretch.,stretch,14.67,2.874,-1.592156857,0.30391568,0.4046,,,,,,,,
,pobj,4_0,Implausible,36,The man sat opposite the building's very bright presence.,presence,20.86,3.027,-2.29400599,0.2622278,0.18,,,,,,,,
,pobj,4_0,Implausible,37,The lady went to the park's most dangerous glory.,glory,21.49,3.04,-1.616332591,0.23564784,0.5771,,,,,,,,
,pobj,4_0,Implausible,38,The cat fell off the kitchen's very high size.,size,46.14,3.372,-3.512284875,0.15810254,0.2424,,,,,,,,
,pobj,4_0,Implausible,39,The coach smiled following the girl's perfectly executed rock.,rock,86.16,3.643,-3.443003297,0.1810789,0.2731,,,,,,,,
,pobj,4_0,Implausible,40,The shop is near the city's very tall death.,death,216.69,4.043,-0.257832095,0.28928915,0.2095,,,,,,,,
,pobj,4_0,Implausible,41,The guard worked despite the event's last minute entity.,entity,1.69,1.94,-2.422496557,0.18376671,0.2715,,,,,,,,
,pobj,4_0,Implausible,42,The store closed amid the war's highly fatal voice.,voice,86.16,3.643,-1.87994498,0.24129689,0.5997,,,,,,,,
,pobj,4_0,Implausible,43,The passengers settled in the plane's newly constructed precision.,precision,2.94,2.179,-3.712094903,0.18405887,0.5288,,,,,,,,
,pobj,4_0,Implausible,44,The band played after the student's well delivered bread.,bread,28.33,3.16,-2.032386631,0.19989714,0.2002,,,,,,,,
,pobj,4_0,Implausible,45,The men travel via the mountain's very dangerous ending.,ending,15.92,2.91,-1.958170474,0.2331734,0.2525,,,,,,,,
,pobj,4_0,Implausible,46,The man left after the week's most difficult foot.,foot,64.92,3.52,-1.619737625,0.2893034,0.0762,,,,,,,,
,pobj,4_0,Implausible,47,The show played until the season's very unexpected glass.,glass,60.71,3.491,-2.49014616,0.19430026,0.3173,,,,,,,,
,pobj,4_0,Implausible,48,The lady walked with her daughter's very small duration.,duration,1.59,1.914,-2.216494113,0.22744371,0.4699,,,,,,,,
,pobj,4_0,Implausible,49,The girl laughed unlike the class's very strict color.,color,39.43,3.304,-3.344687581,0.2107295,0.35,,,,,,,,
,pobj,4_0,Implausible,50,The boy played against the field's well known taste.,taste,51.31,3.418,-3.234881639,0.16055714,0.7424,,,,,,,,
,pobj,2_5,Plausible,1,The waves crash against the coast's strongly built dock.,dock,9.75,2.697,-4.607148647,0.12880738,0.0634,,,,,,,,
,pobj,2_5,Plausible,2,The plane arrived in the country's newly established capital.,capital,12.71,2.812,-1.23960492,0.3433008,0.0311,,,,,,,,
,pobj,2_5,Plausible,3,The dog ran towards the park's very large monument.,monument,2.29,2.072,-3.314532995,0.24601834,0.0691,,,,,,,,
,pobj,2_5,Plausible,4,The child walked across the city's recently made streets.,streets,31.59,3.207,1.337126702,0.35527343,0.0093,,,,,,,,
,pobj,2_5,Plausible,5,The cat went up the tree's slowly moving branches.,branches,3.33,2.233,-1.258532345,0.27059528,0.0198,,,,,,,,
,pobj,2_5,Plausible,6,The birds fly over the mountain's rapidly moving stream.,stream,8.04,2.614,-1.620049238,0.24656807,0.0237,,,,,,,,
,pobj,2_5,Plausible,7,The boat went around the island's very dangerous coast.,coast,26.69,3.134,1.366971463,0.26751474,0.0283,,,,,,,,
,pobj,2_5,Plausible,8,The runner went down the mountain's newly made path.,path,24.55,3.098,1.553133667,0.35745105,0.0148,,,,,,,,
,pobj,2_5,Plausible,9,The group rode along the city's greatly improved road.,road,111.94,3.757,1.744023144,0.30767176,0.0123,,,,,,,,
,pobj,2_5,Plausible,10,The man rode through the valley's very beautiful field.,field,70.2,3.554,-1.160881311,0.19124308,0.0255,,,,,,,,
,pobj,2_5,Plausible,11,The car drove past the store's very large windows.,windows,23.33,3.076,-3.161891639,0.15058991,0.0216,,,,,,,,
,pobj,2_5,Plausible,12,The bell rang at the school's very busy entrance.,entrance,15.69,2.904,0.176254034,0.2852456,0.038,,,,,,,,
,pobj,2_5,Plausible,13,The woman trained amid the crowd's very loud noise.,noise,34.88,3.25,-1.134904921,0.25735778,0.0961,,,,,,,,
,pobj,2_5,Plausible,14,The actor walked on the home's very dark path.,path,24.55,3.098,-1.931164622,0.22938219,0.0463,,,,,,,,
,pobj,2_5,Plausible,15,The money was beneath the house's quickly made floor.,floor,100.63,3.71,4.370305061,0.44336063,0.0325,,,,,,,,
,pobj,2_5,Plausible,16,He made dinner with the family's very good bread.,bread,28.33,3.16,-1.376689747,0.13446902,0.077,,,,,,,,
,pobj,2_5,Plausible,17,The singer stood preceding the concert's extremely slow introduction.,introduction,4.27,2.34,-0.719751284,0.2833326,0.0269,,,,,,,,
,pobj,2_5,Plausible,18,The baby cried during the flight's very gentle landing.,landing,16.04,2.913,0.867009401,0.24910066,0.0189,,,,,,,,
,pobj,2_5,Plausible,19,The man wrote near the hotel's very loud restaurant.,restaurant,46.53,3.376,-1.53036654,0.24138832,0.0364,,,,,,,,
,pobj,2_5,Plausible,20,The car stopped pending the storm's rapidly approaching start.,start,340.1,4.239,-4.040020823,0.18486008,0.0235,,,,,,,,
,pobj,2_5,Plausible,21,The man stood on a stream's very smooth rock.,rock,86.16,3.643,-2.563597858,0.1654005,0.0129,,,,,,,,
,pobj,2_5,Plausible,22,The woman rode alongside the park's gradually turning path.,path,24.55,3.098,-3.337777615,0.23797213,0.0223,,,,,,,,
,pobj,2_5,Plausible,23,The cat lies beside the woman's newly bought table.,table,105.63,3.731,-0.120320208,0.26493266,0.0355,,,,,,,,
,pobj,2_5,Plausible,24,The fish were under the ocean's slowly moving waves.,waves,13.22,2.829,-2.440934837,0.19288367,0.014,,,,,,,,
,pobj,2_5,Plausible,25,The students played before the festival's very last concert.,concert,17.55,2.952,-1.214338407,0.21778747,0.0421,,,,,,,,
,pobj,2_5,Plausible,26,The sun set beyond the farm's very green hills.,hills,20.14,3.012,0.537566761,0.30125782,0.0253,,,,,,,,
,pobj,2_5,Plausible,27,The girl went onto the stage's very tall platform.,platform,6.14,2.497,-0.226428375,0.3045469,0.027,,,,,,,,
,pobj,2_5,Plausible,28,The family went to the city's newly designed museum.,museum,18.47,2.974,-3.07352519,0.243232,0.0365,,,,,,,,
,pobj,2_5,Plausible,29,The lady fell by the market's very busy stands.,stands,21.43,3.039,-2.718992472,0.18595016,0.0277,,,,,,,,
,pobj,2_5,Plausible,30,The lights reflect upon the pool's very still surface.,surface,18.24,2.969,0.208226614,0.25110978,0.0251,,,,,,,,
,pobj,2_5,Plausible,31,The store is within the city's very expensive locale.,locale,0.31,1.23,-0.380049422,0.28244054,0.0565,,,,,,,,
,pobj,2_5,Plausible,32,The ant went under the bush's very tiny leaf.,leaf,5.2,2.425,-1.31976667,0.13154873,0.0442,,,,,,,,
,pobj,2_5,Plausible,33,The king spoke regarding the year's very long war.,war,174.75,3.95,-1.998350203,0.22443105,0.0715,,,,,,,,
,pobj,2_5,Plausible,34,The children played outside the school's very small hall.,hall,51.94,3.423,0.530582875,0.30827922,0.0543,,,,,,,,
,pobj,2_5,Plausible,35,The book was inside the bag's badly torn pocket.,pocket,35.71,3.26,0.099482581,0.32530954,0.0277,,,,,,,,
,pobj,2_5,Plausible,36,The man sat opposite the building's very bright entrance.,entrance,15.69,2.904,1.141612947,0.31529438,0.017,,,,,,,,
,pobj,2_5,Plausible,37,The lady went to the park's most dangerous area.,area,74.92,3.582,-3.194746017,0.21996304,0.0556,,,,,,,,
,pobj,2_5,Plausible,38,The cat fell off the kitchen's very high table.,table,105.63,3.731,0.191233631,0.25265077,0.026,,,,,,,,
,pobj,2_5,Plausible,39,The coach smiled following the girl's perfectly executed trick.,trick,47.27,3.382,-3.412127852,0.13857232,0.0228,,,,,,,,
,pobj,2_5,Plausible,40,The shop is near the city's very tall monument.,monument,2.29,2.072,1.099202126,0.4042991,0.0196,,,,,,,,
,pobj,2_5,Plausible,41,The guard worked despite the event's last minute delay.,delay,11.02,2.751,-0.463806987,0.32122496,0.0694,,,,,,,,
,pobj,2_5,Plausible,42,The store closed amid the war's highly fatal peak.,peak,5.94,2.483,-1.580477178,0.23029228,0.1561,,,,,,,,
,pobj,2_5,Plausible,43,The passengers sat in the plane's newly designed cabin.,cabin,19.65,3.001,-2.702573061,0.13158558,0.0268,,,,,,,,
,pobj,2_5,Plausible,44,The band played after the student's well delivered speech.,speech,38.04,3.288,-0.72364527,0.27491882,0.042,,,,,,,,
,pobj,2_5,Plausible,45,The men travel via the mountain's very dangerous path.,path,24.55,3.098,-0.222368158,0.346075,0.1002,,,,,,,,
,pobj,2_5,Plausible,46,The man left after the week's most difficult interview.,interview,29.51,3.178,-2.339341402,0.2101283,0.0401,,,,,,,,
,pobj,2_5,Plausible,47,The show played until the season's very unexpected ending.,ending,15.92,2.91,-0.45111566,0.305529,0.0521,,,,,,,,
,pobj,2_5,Plausible,48,The lady walked with her daughter's very small dog.,dog,192.84,3.993,-0.553288147,0.23347004,0.0615,,,,,,,,
,pobj,2_5,Plausible,49,The girl laughed unlike the class's very strict teacher.,teacher,55.73,3.454,-3.447939754,0.1625722,0.0605,,,,,,,,
,pobj,2_5,Plausible,50,The boy played against the field's well known rival.,rival,3.78,2.288,2.837582231,0.42782855,0.0485,,,,,,,,
,pobj,2_5,Implausible,1,The waves crash against the coast's strongly built beginning.,beginning,63.12,3.508,-1.738153279,0.22254178,0.0668,,,,,,,,
,pobj,2_5,Implausible,2,The plane arrived in the country's newly established intelligence.,intelligence,19.27,2.993,-2.472682476,0.16259116,0.03,,,,,,,,
,pobj,2_5,Implausible,3,The dog ran towards the park's very large grammar.,grammar,2.39,2.09,-5.606578827,0.14582664,0.0424,,,,,,,,
,pobj,2_5,Implausible,4,The child walked across the city's recently made absence.,absence,6.31,2.509,-4.130006909,0.2489564,0.0452,,,,,,,,
,pobj,2_5,Implausible,5,The cat went up the tree's slowly moving simplicity.,simplicity,1.35,1.845,-4.467651367,0.15859778,0.0132,,,,,,,,
,pobj,2_5,Implausible,6,The birds fly over the mountain's rapidly moving gravity.,gravity,6.88,2.546,-3.206812441,0.194038,0.0108,,,,,,,,
,pobj,2_5,Implausible,7,The boat went around the island's very dangerous ray.,ray,97.37,3.696,-3.633436918,0.1031473,0.0239,,,,,,,,
,pobj,2_5,Implausible,8,The runner went down the mountain's newly made laugh.,laugh,62.86,3.506,-0.580269516,0.20890816,0.0123,,,,,,,,
,pobj,2_5,Implausible,9,The group rode along the city's greatly improved fact.,fact,172.57,3.945,-3.588591218,0.2547771,0.0289,,,,,,,,
,pobj,2_5,Implausible,10,The man rode through the valley's very beautiful priority.,priority,10.18,2.716,-1.597431436,0.25007632,0.0411,,,,,,,,
,pobj,2_5,Implausible,11,The car drove past the store's very large silence.,silence,25.37,3.112,-0.781760603,0.33832252,0.0285,,,,,,,,
,pobj,2_5,Implausible,12,The bell rang at the school's very busy darkness.,darkness,17.49,2.951,-2.602581203,0.23850596,0.0524,,,,,,,,
,pobj,2_5,Implausible,13,The woman trained amid the crowd's very loud gap.,gap,4.27,2.34,-1.756068766,0.24246381,0.1201,,,,,,,,
,pobj,2_5,Implausible,14,The actor walked on the home's very dark width.,width,0.69,1.556,-5.932701588,0.18299809,0.05,,,,,,,,
,pobj,2_5,Implausible,15,The money was beneath the house's quickly made verb.,verb,1.06,1.74,-3.302316904,0.19044232,0.0267,,,,,,,,
,pobj,2_5,Implausible,16,He made dinner with the family's very good scope.,scope,5.61,2.458,-1.466691792,0.23314412,0.0896,,,,,,,,
,pobj,2_5,Implausible,17,The singer stood preceding the concert's extremely slow color.,color,39.43,3.304,-3.322372913,0.15847005,0.0153,,,,,,,,
,pobj,2_5,Implausible,18,The baby cried during the flight's very gentle field.,field,70.2,3.554,-1.636366189,0.18287465,0.0677,,,,,,,,
,pobj,2_5,Implausible,19,The man wrote near the hotel's very loud conscience.,conscience,13.9,2.851,-6.67143631,0.08046177,0.0287,,,,,,,,
,pobj,2_5,Implausible,20,The car stopped pending the storm's rapidly approaching mountains.,mountains,18.65,2.979,-7.784690142,0.108328745,0.0979,,,,,,,,
,pobj,2_5,Implausible,21,The man stood on a stream's very smooth relation.,relation,4.12,2.324,-1.913293958,0.33986095,0.1171,,,,,,,,
,pobj,2_5,Implausible,22,The woman rode alongside the park's gradually turning music.,music,151.65,3.889,-2.342399299,0.19805172,0.0218,,,,,,,,
,pobj,2_5,Implausible,23,The cat lies beside the woman's newly bought absence.,absence,6.31,2.509,-4.879787445,0.23868881,0.0205,,,,,,,,
,pobj,2_5,Implausible,24,The fish were under the ocean's slowly moving curiosity.,curiosity,8.53,2.639,-4.721338987,0.1141459,0.0103,,,,,,,,
,pobj,2_5,Implausible,25,The students played before the festival's very last pattern.,pattern,14.47,2.869,-3.557615995,0.16993761,0.2587,,,,,,,,
,pobj,2_5,Implausible,26,The sun set beyond the farm's very green wonder.,wonder,116.98,3.776,-0.859204233,0.36032757,0.0114,,,,,,,,
,pobj,2_5,Implausible,27,The girl went onto the stage's very tall thoughts.,thoughts,33.39,3.232,-3.452084184,0.16274175,0.0389,,,,,,,,
,pobj,2_5,Implausible,28,The family went to the city's newly designed joy.,joy,28.55,3.163,-3.091152906,0.13142347,0.0309,,,,,,,,
,pobj,2_5,Implausible,29,The lady fell by the market's very busy pain.,pain,97.94,3.699,-1.686140321,0.17264618,0.0341,,,,,,,,
,pobj,2_5,Implausible,30,The lights reflect upon the pool's very still size.,size,46.14,3.372,-3.032110453,0.23189378,0.0633,,,,,,,,
,pobj,2_5,Implausible,31,The store is within the city's very expensive breath.,breath,44.92,3.36,-1.913022593,0.16366486,0.0201,,,,,,,,
,pobj,2_5,Implausible,32,The ant went under the bush's very tiny sound.,sound,143.39,3.864,-4.402437091,0.13476194,0.0396,,,,,,,,
,pobj,2_5,Implausible,33,The king spoke regarding the year's very long liquid.,liquid,7.75,2.598,-4.054691792,0.16305679,0.0447,,,,,,,,
,pobj,2_5,Implausible,34,The children played outside the school's very small relation.,relation,4.12,2.324,-1.185525179,0.31851804,0.0387,,,,,,,,
,pobj,2_5,Implausible,35,The book was inside the bag's badly torn stretch.,stretch,14.67,2.874,-1.592156857,0.30391568,0.0264,,,,,,,,
,pobj,2_5,Implausible,36,The man sat opposite the building's very bright presence.,presence,20.86,3.027,-2.29400599,0.2622278,0.0191,,,,,,,,
,pobj,2_5,Implausible,37,The lady went to the park's most dangerous glory.,glory,21.49,3.04,-1.616332591,0.23564784,0.0471,,,,,,,,
,pobj,2_5,Implausible,38,The cat fell off the kitchen's very high size.,size,46.14,3.372,-3.512284875,0.15810254,0.0414,,,,,,,,
,pobj,2_5,Implausible,39,The coach smiled following the girl's perfectly executed rock.,rock,86.16,3.643,-3.443003297,0.1810789,0.0154,,,,,,,,
